query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	alntmscore	qtmscore	ttmscore	prob
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A562VL75_unreviewed_MACPF_domain-containing_protein_taxID_28119_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.156	115	83	4	4	113	12	117	9.632E-06	5.840E-01	5.653E-01	5.733E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A108TGH1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.178	84	63	3	22	104	21	99	1.271E-04	7.715E-01	5.619E-01	5.838E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7X8F5L4_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.196	102	64	6	22	120	16	102	2.357E-05	6.240E-01	5.399E-01	6.240E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A9D9QF04_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.170	117	82	5	3	112	6	114	2.619E-05	6.028E-01	5.909E-01	5.947E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A9D1UZQ7_unreviewed_MACPF_domain-containing_protein_taxID_2838706_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.137	102	71	5	17	114	12	100	7.121E-05	6.181E-01	5.347E-01	6.127E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7X8F555_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.161	124	79	10	2	116	1	108	4.206E-05	5.879E-01	5.403E-01	5.879E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	E6SR78_unreviewed_MACPF_domain-containing_protein_taxID_693979_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.137	124	82	10	1	120	1	103	9.266E-05	6.053E-01	5.296E-01	6.053E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	R5N6F5_unreviewed_MACPF_domain-containing_protein_taxID_1262735_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.168	101	68	7	22	120	18	104	8.791E-05	5.833E-01	5.018E-01	5.687E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A413HAA6_unreviewed_MACPF_domain-containing_protein_taxID_871324_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.151	99	68	6	13	103	14	104	5.265E-04	6.437E-01	5.417E-01	5.377E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A412RYB1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.128	117	73	7	1	102	1	103	1.936E-04	5.143E-01	5.035E-01	4.996E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.149	114	74	9	2	113	15	107	1.160E-03	5.296E-01	5.019E-01	5.296E-01	1.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1Q6EDZ3_unreviewed_MACPF_domain-containing_protein_taxID_1897040_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.135	118	82	6	1	114	1	102	5.265E-04	5.119E-01	4.528E-01	5.119E-01	0.999
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7C6M297_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.137	116	82	7	1	112	1	102	4.559E-03	4.937E-01	4.492E-01	4.937E-01	0.978
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1Y4ILV7_unreviewed_MACPF_domain-containing_protein_taxID_823_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.118	135	85	8	1	113	1	123	2.590E-02	3.681E-01	3.681E-01	3.577E-01	0.353
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A5C6KE48_unreviewed_MACPF_domain-containing_protein_taxID_823_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.147	136	80	9	1	113	1	123	7.424E-02	3.804E-01	3.804E-01	3.688E-01	0.179
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A6M0CRU9_unreviewed_MACPF_domain-containing_protein_taxID_1481457_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.100	50	31	4	40	85	17	56	1.942E+00	2.943E-01	1.682E-01	1.909E-01	0.007
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A9E3K7K4_unreviewed_MACPF_domain-containing_protein_taxID_2202734_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.094	138	71	9	2	118	11	115	3.286E+00	2.425E-01	2.354E-01	2.425E-01	0.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1I5H8I4_unreviewed_MACPF_domain-containing_protein_taxID_1881041_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.050	59	26	3	40	98	17	45	5.850E+00	3.797E-01	1.888E-01	3.797E-01	0.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7W8ZN62_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.041	24	23	0	79	102	31	54	4.273E+00	3.595E-01	1.265E-01	2.005E-01	0.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A9E6ZPU1_unreviewed_MACPF_domain-containing_protein_taxID_2926907_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.125	64	40	4	9	69	5	55	6.839E+00	2.637E-01	1.782E-01	2.248E-01	0.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A4S2B6L9_unreviewed_MACPF_domain-containing_protein_taxID_2516960_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.176	17	14	0	103	119	6	22	9.787E+00	2.446E-01	1.022E-01	2.380E-01	0.000
A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A376E4C2_unreviewed_MACPF_domain-containing_protein_taxID_1124835_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.277	18	12	1	103	120	17	33	7.985E+00	1.738E-01	9.918E-02	2.336E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	1.000	29	0	0	1	29	1	29	4.502E-04	1.000E+00	1.000E+00	1.000E+00	1.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1H0PJ46_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.724	29	8	0	1	29	1	29	7.644E-02	3.263E-01	3.263E-01	3.263E-01	0.150
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A414BLZ8_unreviewed_MACPF_domain-containing_protein_taxID_820_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.413	29	16	1	1	29	2	29	7.055E-01	3.213E-01	3.213E-01	3.213E-01	0.029
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1I5JNI9_unreviewed_MACPF_domain-containing_protein_taxID_1881041_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.241	29	22	0	1	29	1	29	1.518E+00	3.430E-01	3.430E-01	3.430E-01	0.016
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	I9TCL6_unreviewed_MACPF_domain-containing_protein_taxID_997887_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.310	29	20	0	1	29	1	29	1.206E+00	2.804E-01	2.804E-01	2.804E-01	0.014
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A174TYD4_unreviewed_MACPF_domain-containing_protein_taxID_818_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.413	29	16	1	1	29	1	28	1.639E+00	3.153E-01	3.067E-01	3.153E-01	0.011
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A848FYJ3_unreviewed_MACPF_domain-containing_protein_taxID_2728841_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.366	30	18	1	1	29	1	30	1.518E+00	3.057E-01	3.057E-01	2.980E-01	0.011
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7W9DI38_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.379	29	17	1	1	29	1	28	1.302E+00	2.705E-01	2.645E-01	2.705E-01	0.010
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0P0GQX9_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.241	29	22	0	1	29	1	29	2.227E+00	3.597E-01	3.597E-01	3.597E-01	0.010
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2S9CSW0_unreviewed_MACPF_domain-containing_protein_taxID_680127_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.303	33	19	1	1	29	1	33	1.518E+00	2.970E-01	2.970E-01	2.811E-01	0.010
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A519LHP4_unreviewed_MACPF_domain-containing_protein_taxID_239_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.354	31	18	1	1	29	1	31	1.770E+00	2.750E-01	2.750E-01	2.617E-01	0.009
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A3M7TD05_unreviewed_MACPF_domain-containing_protein_taxID_2305228_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.214	28	22	0	2	29	5	32	1.911E+00	2.866E-01	2.849E-01	2.775E-01	0.009
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1C5Z3M3_unreviewed_MACPF_domain-containing_protein_taxID_162156_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.344	29	18	1	1	29	1	28	2.227E+00	3.372E-01	3.338E-01	3.372E-01	0.008
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7U7HEE0_unreviewed_MACPF_domain-containing_protein_taxID_1932669_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.285	35	19	2	1	29	1	35	1.911E+00	2.797E-01	2.797E-01	2.428E-01	0.008
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1H0QYD2_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.366	30	18	1	1	29	3	32	2.404E+00	2.544E-01	2.544E-01	2.565E-01	0.007
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A519TPY0_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.150	40	23	1	1	29	1	40	2.595E+00	3.017E-01	3.017E-01	2.343E-01	0.007
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A4Q1EUC9_unreviewed_MACPF_domain-containing_protein_taxID_713556_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.272	33	20	1	1	29	1	33	3.025E+00	2.581E-01	2.581E-01	2.516E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A5D3FS95_unreviewed_MACPF_domain-containing_protein_taxID_310300_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.243	37	20	1	1	29	1	37	3.266E+00	2.935E-01	2.935E-01	2.530E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A4Q9HI28_unreviewed_MACPF_domain-containing_protein_taxID_1926871_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.400	30	15	2	1	29	1	28	3.525E+00	3.199E-01	3.184E-01	3.199E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A966DVA7_unreviewed_MACPF_domain-containing_protein_taxID_2695265_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.310	29	20	0	1	29	1	29	3.266E+00	2.571E-01	2.571E-01	2.571E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7W9DHQ3_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.379	29	17	1	1	29	1	28	3.525E+00	2.686E-01	2.665E-01	2.686E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A220SBW0_unreviewed_MACPF_domain-containing_protein_taxID_2015076_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.272	33	20	1	1	29	1	33	4.108E+00	2.723E-01	2.723E-01	2.534E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A4Q1EVQ7_unreviewed_MACPF_domain-containing_protein_taxID_713556_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.257	35	20	2	1	29	1	35	4.108E+00	2.760E-01	2.760E-01	2.415E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A448B3Y7_unreviewed_MACPF_domain-containing_protein_taxID_250_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.275	29	21	0	1	29	1	29	5.164E+00	2.658E-01	2.658E-01	2.440E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1N7K8S4_unreviewed_MACPF_domain-containing_protein_taxID_297244_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.323	34	18	2	1	29	1	34	4.434E+00	2.854E-01	2.854E-01	2.508E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A396BWT2_unreviewed_MACPF_domain-containing_protein_taxID_817_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.241	29	18	2	1	29	1	25	3.805E+00	2.279E-01	2.279E-01	2.078E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A365XXD9_unreviewed_MACPF_domain-containing_protein_taxID_2259036_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.379	29	15	1	1	29	1	26	6.013E+00	3.354E-01	3.279E-01	3.354E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A420CKE5_unreviewed_MACPF_domain-containing_protein_taxID_2183997_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.242	33	21	1	1	29	1	33	6.013E+00	2.785E-01	2.785E-01	2.540E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1N6QHE2_unreviewed_MACPF_domain-containing_protein_taxID_1907398_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.235	34	21	2	1	29	2	35	5.164E+00	2.774E-01	2.774E-01	2.547E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1G7VRP7_unreviewed_MACPF_domain-containing_protein_taxID_405671_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.388	18	10	1	1	18	1	17	5.573E+00	2.896E-01	2.123E-01	1.622E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1W2DHC8_unreviewed_MACPF_domain-containing_protein_taxID_151894_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.187	16	13	0	1	16	1	16	6.995E+00	3.770E-01	2.950E-01	2.197E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A239RKU4_unreviewed_MACPF_domain-containing_protein_taxID_1945886_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.111	18	16	0	1	18	2	19	5.573E+00	2.716E-01	2.584E-01	1.864E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1H6AL48_unreviewed_MACPF_domain-containing_protein_taxID_797291_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.285	14	10	0	1	14	1	14	8.129E+00	3.843E-01	2.629E-01	2.899E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9Q4P331_unreviewed_MACPF_domain-containing_protein_taxID_817_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.333	30	18	2	1	29	1	29	6.486E+00	2.785E-01	2.785E-01	2.785E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2S9D2S6_unreviewed_MACPF_domain-containing_protein_taxID_680127_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.242	33	21	1	1	29	1	33	6.995E+00	2.711E-01	2.711E-01	2.596E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	C3J7W9_unreviewed_MACPF_domain-containing_protein_taxID_553175_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.200	15	12	0	1	15	1	15	7.542E+00	3.767E-01	2.309E-01	1.643E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A497Y471_unreviewed_MAC_Perforin_domain-containing_protein_taxID_475253_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.275	29	20	1	1	29	1	28	7.542E+00	2.839E-01	2.824E-01	2.839E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A202BUL3_unreviewed_MACPF_domain-containing_protein_taxID_1945581_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.125	24	16	1	1	19	1	24	8.129E+00	3.297E-01	2.929E-01	2.732E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A5B2UEB6_unreviewed_MACPF_domain-containing_protein_taxID_1679494_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.205	34	22	1	1	29	2	35	9.429E+00	3.790E-01	3.790E-01	3.663E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	W6TSY3_unreviewed_MACPF_domain-containing_protein_taxID_509635_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.176	34	23	2	1	29	1	34	8.757E+00	3.584E-01	3.584E-01	3.178E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A016FKL9_unreviewed_MACPF_domain-containing_protein_taxID_1339337_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.137	29	25	0	1	29	1	29	8.129E+00	3.166E-01	3.166E-01	2.595E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A4U9URY5_unreviewed_MACPF_domain-containing_protein_taxID_259_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.160	25	21	0	5	29	25	49	8.757E+00	2.870E-01	2.851E-01	2.271E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	C2FV94_unreviewed_MACPF_domain-containing_protein_taxID_525372_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.366	30	16	2	1	29	1	28	8.757E+00	2.333E-01	2.305E-01	2.333E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1G9U438_unreviewed_MACPF_domain-containing_protein_taxID_430522_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.250	32	21	1	1	29	1	32	9.429E+00	3.030E-01	3.030E-01	2.954E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7X0R4F6_unreviewed_MACPF_domain-containing_protein_taxID_2761620_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.142	28	24	0	2	29	8	35	9.429E+00	2.247E-01	2.241E-01	2.146E-01	0.000
A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A139KFG8_unreviewed_MACPF_domain-containing_protein_taxID_818_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.269	26	15	1	1	26	1	22	8.757E+00	2.322E-01	2.174E-01	1.280E-01	0.000
A0A1H0PJ46_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1H0PJ46_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	1.000	29	0	0	1	29	1	29	1.881E-03	1.000E+00	1.000E+00	1.000E+00	1.000
A0A1H0PJ46_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.724	29	8	0	1	29	1	29	1.148E-01	3.263E-01	3.263E-01	3.263E-01	0.164
A0A1H0PJ46_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A3E4JWF2_unreviewed_MACPF_domain-containing_protein_taxID_821_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.241	29	22	0	1	29	1	29	6.969E-01	3.915E-01	3.915E-01	3.915E-01	0.063
